hyperparameters,evaluation
"(7, 3)",21.48
5,21.48
4,21.48
4,21.48
4,21.48
0.2,21.48
0.1,21.48
0.1,21.48
200,21.48
2,21.48
1,21.48
1,21.48
5,21.48
