hyperparameters,evaluation
"(7, 3)",16.963
5,16.963
4,16.963
4,16.963
4,16.963
0.1,16.963
0.1,16.963
0.1,16.963
200,16.963
2,16.963
1,16.963
1,16.963
5,16.963
