hyperparameters,evaluation
"(7, 3)",56.742000000000004
5,56.742000000000004
4,56.742000000000004
4,56.742000000000004
4,56.742000000000004
0.1,56.742000000000004
0.1,56.742000000000004
0.1,56.742000000000004
200,56.742000000000004
1,56.742000000000004
2,56.742000000000004
1,56.742000000000004
3,56.742000000000004
