hyperparameters,evaluation
"(7, 3)",35.118
5,35.118
4,35.118
4,35.118
4,35.118
0.2,35.118
0.1,35.118
0.1,35.118
200,35.118
1,35.118
2,35.118
1,35.118
5,35.118
