hyperparameters,evaluation
"(7, 3)",22.204
5,22.204
4,22.204
4,22.204
4,22.204
0.1,22.204
0.1,22.204
0.1,22.204
200,22.204
2,22.204
2,22.204
1,22.204
5,22.204
