hyperparameters,evaluation
"(9, 1)",12.399
5,12.399
4,12.399
4,12.399
4,12.399
0.1,12.399
0.1,12.399
0.1,12.399
200,12.399
1,12.399
2,12.399
1,12.399
3,12.399
