hyperparameters,evaluation
"(7, 1)",22.281
5,22.281
4,22.281
4,22.281
4,22.281
0.1,22.281
0.1,22.281
0.1,22.281
200,22.281
2,22.281
1,22.281
1,22.281
5,22.281
