hyperparameters,evaluation
"(7, 3)",10.552
5,10.552
4,10.552
4,10.552
4,10.552
0.1,10.552
0.1,10.552
0.1,10.552
200,10.552
1,10.552
2,10.552
1,10.552
3,10.552
