,Gender,Year,Age,Country,imputed_flag,mx,logmx
0,Female,1950,0,CHE,False,0.027293,-3.60112501992636
1,Female,1950,1,CHE,False,0.003046,-5.79392602450917
2,Female,1950,2,CHE,False,0.001674,-6.392539306914849
3,Female,1950,3,CHE,False,0.001234,-6.69749435349894
4,Female,1950,4,CHE,False,0.001007,-6.900779665245709
5,Female,1950,5,CHE,False,0.000566,-7.4769164797610905
6,Female,1950,6,CHE,False,0.000627,-7.37456401733135
7,Female,1950,7,CHE,False,0.00057,-7.46987419713568
8,Female,1950,8,CHE,False,0.000557,-7.49294531803699
9,Female,1950,9,CHE,False,0.000376,-7.88592141457438
10,Female,1950,10,CHE,False,0.00042699999999999997,-7.75872654473565
11,Female,1950,11,CHE,False,0.000366,-7.9128772245629095
12,Female,1950,12,CHE,False,0.000436,-7.73786831461524
13,Female,1950,13,CHE,False,0.00067,-7.308232845579259
14,Female,1950,14,CHE,False,0.000489,-7.6231480684894
15,Female,1950,15,CHE,False,0.00034700000000000003,-7.96618577801742
16,Female,1950,16,CHE,False,0.0005009999999999999,-7.598904456879411
17,Female,1950,17,CHE,False,0.000758,-7.1848271723219
18,Female,1950,18,CHE,False,0.000589,-7.437084374312691
19,Female,1950,19,CHE,False,0.000938,-6.97176060895805
20,Female,1950,20,CHE,False,0.000866,-7.05162564940184
21,Female,1950,21,CHE,False,0.0009390000000000001,-6.970695078756009
22,Female,1950,22,CHE,False,0.000942,-6.9675052833879105
23,Female,1950,23,CHE,False,0.0009289999999999999,-6.981401819150441
24,Female,1950,24,CHE,False,0.0006799999999999999,-7.29341775979412
25,Female,1950,25,CHE,False,0.0008710000000000001,-7.04586858111177
26,Female,1950,26,CHE,False,0.00095,-6.9590485733696905
27,Female,1950,27,CHE,False,0.001486,-6.511667332686571
28,Female,1950,28,CHE,False,0.001269,-6.6695260902498905
29,Female,1950,29,CHE,False,0.001117,-6.797108758895071
30,Female,1950,30,CHE,False,0.001318,-6.63163984290182
31,Female,1950,31,CHE,False,0.001419,-6.55780288080423
32,Female,1950,32,CHE,False,0.0015710000000000001,-6.45604291970865
33,Female,1950,33,CHE,False,0.001645,-6.4100148947648
34,Female,1950,34,CHE,False,0.0016510000000000001,-6.40637411404415
35,Female,1950,35,CHE,False,0.0013859999999999999,-6.581333378214429
36,Female,1950,36,CHE,False,0.0017329999999999997,-6.35790126824867
37,Female,1950,37,CHE,False,0.001777,-6.33282872980962
38,Female,1950,38,CHE,False,0.002255,-6.0946053060275
39,Female,1950,39,CHE,False,0.002148,-6.14321810233552
40,Female,1950,40,CHE,False,0.002235,-6.103514050916599
41,Female,1950,41,CHE,False,0.002576,-5.96151747074003
42,Female,1950,42,CHE,False,0.002846,-5.861840779314481
43,Female,1950,43,CHE,False,0.002996,-5.81047721332716
44,Female,1950,44,CHE,False,0.0035039999999999997,-5.653850105907989
45,Female,1950,45,CHE,False,0.003054,-5.7913030721857
46,Female,1950,46,CHE,False,0.004025,-5.51523036811161
47,Female,1950,47,CHE,False,0.003947,-5.5347994823014295
48,Female,1950,48,CHE,False,0.004454,-5.41395271014696
49,Female,1950,49,CHE,False,0.004926,-5.31322797928379
50,Female,1950,50,CHE,False,0.005863,-5.13909386100006
51,Female,1950,51,CHE,False,0.005725,-5.16291272954183
52,Female,1950,52,CHE,False,0.006798,-4.99112682770821
53,Female,1950,53,CHE,False,0.007673,-4.870047605786611
54,Female,1950,54,CHE,False,0.008368,-4.783340371659571
55,Female,1950,55,CHE,False,0.008361,-4.78417724181422
56,Female,1950,56,CHE,False,0.009692000000000001,-4.63645447602786
57,Female,1950,57,CHE,False,0.008723,-4.74179206353106
58,Female,1950,58,CHE,False,0.011412,-4.47308984563088
59,Female,1950,59,CHE,False,0.011748,-4.44407226564576
60,Female,1950,60,CHE,False,0.011764,-4.44271125829039
61,Female,1950,61,CHE,False,0.014062999999999999,-4.26420804409403
62,Female,1950,62,CHE,False,0.015419,-4.17215476379292
63,Female,1950,63,CHE,False,0.015643,-4.1577317464025
64,Female,1950,64,CHE,False,0.019459999999999998,-3.9393942022242796
65,Female,1950,65,CHE,False,0.020221,-3.9010336106285397
66,Female,1950,66,CHE,False,0.025083,-3.6855649531461094
67,Female,1950,67,CHE,False,0.026715,-3.6225300735723995
68,Female,1950,68,CHE,False,0.030172000000000004,-3.50084093699075
69,Female,1950,69,CHE,False,0.033951999999999996,-3.38280751655056
70,Female,1950,70,CHE,False,0.03592,-3.3264610355481405
71,Female,1950,71,CHE,False,0.042664,-3.15439980568384
72,Female,1950,72,CHE,False,0.046051999999999996,-3.0779840861707206
73,Female,1950,73,CHE,False,0.049114,-3.01361115244128
74,Female,1950,74,CHE,False,0.055729999999999995,-2.88723667740069
75,Female,1950,75,CHE,False,0.064399,-2.7426571739427
76,Female,1950,76,CHE,False,0.071496,-2.63811377490305
77,Female,1950,77,CHE,False,0.079461,-2.53248894372647
78,Female,1950,78,CHE,False,0.08734600000000001,-2.4378780362382297
79,Female,1950,79,CHE,False,0.09929299999999999,-2.30968020386997
80,Female,1950,80,CHE,False,0.11715899999999999,-2.1442232923953197
81,Female,1950,81,CHE,False,0.117961,-2.1374012176210098
82,Female,1950,82,CHE,False,0.143867,-1.9388660173088
83,Female,1950,83,CHE,False,0.140719,-1.96099028488849
84,Female,1950,84,CHE,False,0.163874,-1.8086574391289398
85,Female,1950,85,CHE,False,0.172683,-1.7562977352699598
86,Female,1950,86,CHE,False,0.194495,-1.63734882319494
87,Female,1950,87,CHE,False,0.21882800000000002,-1.51946924587233
88,Female,1950,88,CHE,False,0.236288,-1.44270387898186
89,Female,1950,89,CHE,False,0.250716,-1.3834344545540203
90,Female,1950,90,CHE,False,0.24763400000000002,-1.3958034293437298
91,Female,1950,91,CHE,False,0.31199099999999996,-1.16478093774256
92,Female,1950,92,CHE,False,0.306496,-1.18255057426199
93,Female,1950,93,CHE,False,0.368132,-0.999313709476938
94,Female,1950,94,CHE,False,0.464135,-0.767579820797261
95,Female,1950,95,CHE,False,0.400835,-0.914205407674817
96,Female,1950,96,CHE,False,0.29473699999999997,-1.22167184571119
97,Female,1950,97,CHE,False,0.42452799999999996,-0.856777315453111
98,Female,1950,98,CHE,False,0.734694,-0.308301192987864
99,Female,1950,99,CHE,False,0.4,-0.916290731874155
100,Female,1951,0,CHE,False,0.02603,-3.6485055599756606
101,Female,1951,1,CHE,False,0.0029460000000000003,-5.8273069609417
102,Female,1951,2,CHE,False,0.001691,-6.38243520906569
103,Female,1951,3,CHE,False,0.001283,-6.65855419334864
104,Female,1951,4,CHE,False,0.000893,-7.02092397708777
105,Female,1951,5,CHE,False,0.0008619999999999999,-7.05625528730058
106,Female,1951,6,CHE,False,0.0006389999999999999,-7.355606103586741
107,Female,1951,7,CHE,False,0.0005,-7.60090245954208
108,Female,1951,8,CHE,False,0.000647,-7.34316426346337
109,Female,1951,9,CHE,False,0.00047300000000000006,-7.65641516947234
110,Female,1951,10,CHE,False,0.000375,-7.88858453199386
111,Female,1951,11,CHE,False,0.000426,-7.7610712116949
112,Female,1951,12,CHE,False,0.000266,-8.23201424918257
113,Female,1951,13,CHE,False,0.000401,-7.82154913065771
114,Female,1951,14,CHE,False,0.00043499999999999995,-7.74016452687559
115,Female,1951,15,CHE,False,0.00026000000000000003,-8.25482892694875
116,Female,1951,16,CHE,False,0.000499,-7.602904462212759
117,Female,1951,17,CHE,False,0.000675,-7.30079786709174
118,Female,1951,18,CHE,False,0.000472,-7.65853157237872
119,Female,1951,19,CHE,False,0.0006,-7.418580902748129
120,Female,1951,20,CHE,False,0.0009199999999999999,-6.99113688792119
121,Female,1951,21,CHE,False,0.000959,-6.94961948308084
122,Female,1951,22,CHE,False,0.000787,-7.14728230954687
123,Female,1951,23,CHE,False,0.0008460000000000001,-7.07499119835805
124,Female,1951,24,CHE,False,0.0007559999999999999,-7.18746918178474
125,Female,1951,25,CHE,False,0.0012380000000000002,-6.69425810471973
126,Female,1951,26,CHE,False,0.0015140000000000002,-6.49300012396688
127,Female,1951,27,CHE,False,0.001405,-6.5677179761964295
128,Female,1951,28,CHE,False,0.0012900000000000001,-6.65311306060856
129,Female,1951,29,CHE,False,0.001241,-6.69183777275967
130,Female,1951,30,CHE,False,0.001058,-6.85137494554603
131,Female,1951,31,CHE,False,0.001315,-6.633918613352409
132,Female,1951,32,CHE,False,0.0018690000000000002,-6.2823517505087105
133,Female,1951,33,CHE,False,0.002064,-6.183109431362821
134,Female,1951,34,CHE,False,0.001517,-6.491020578615741
135,Female,1951,35,CHE,False,0.001864,-6.285030562718741
136,Female,1951,36,CHE,False,0.001732,-6.3584784688418905
137,Female,1951,37,CHE,False,0.002032,-6.198734749265901
138,Female,1951,38,CHE,False,0.00196,-6.23481080573971
139,Female,1951,39,CHE,False,0.001807,-6.31608726737205
140,Female,1951,40,CHE,False,0.00234,-6.0576043496125305
141,Female,1951,41,CHE,False,0.002832,-5.86677210315066
142,Female,1951,42,CHE,False,0.002686,-5.919702180881091
143,Female,1951,43,CHE,False,0.002421,-6.02357460102622
144,Female,1951,44,CHE,False,0.003085,-5.78120362162479
145,Female,1951,45,CHE,False,0.0037310000000000004,-5.59107898474312
146,Female,1951,46,CHE,False,0.0041,-5.49676830527187
147,Female,1951,47,CHE,False,0.0038369999999999997,-5.56306446771732
148,Female,1951,48,CHE,False,0.004653,-5.370243106119631
149,Female,1951,49,CHE,False,0.00513,-5.27264961979946
150,Female,1951,50,CHE,False,0.005301,-5.23985979697647
151,Female,1951,51,CHE,False,0.005441,-5.21379241147835
152,Female,1951,52,CHE,False,0.005942,-5.12570950194172
153,Female,1951,53,CHE,False,0.007095000000000001,-4.94836496837013
154,Female,1951,54,CHE,False,0.0067,-5.00564775258522
155,Female,1951,55,CHE,False,0.007502,-4.89258562732244
156,Female,1951,56,CHE,False,0.008851999999999999,-4.72711185679333
157,Female,1951,57,CHE,False,0.009661,-4.63965811644676
158,Female,1951,58,CHE,False,0.010876,-4.52119675221191
159,Female,1951,59,CHE,False,0.012592,-4.37469358730709
160,Female,1951,60,CHE,False,0.012887000000000001,-4.351536227675879
161,Female,1951,61,CHE,False,0.015178,-4.187908268000419
162,Female,1951,62,CHE,False,0.015375999999999999,-4.1749474267542
163,Female,1951,63,CHE,False,0.017825,-4.02715331268178
164,Female,1951,64,CHE,False,0.021446,-3.84221713118418
165,Female,1951,65,CHE,False,0.022438999999999997,-3.7969547626004703
166,Female,1951,66,CHE,False,0.023527,-3.7496065811838597
167,Female,1951,67,CHE,False,0.026351,-3.63624905405074
168,Female,1951,68,CHE,False,0.03154,-3.4564986974472403
169,Female,1951,69,CHE,False,0.033248,-3.4037606640653197
170,Female,1951,70,CHE,False,0.036789999999999996,-3.30252920986545
171,Female,1951,71,CHE,False,0.041569999999999996,-3.1803765257175898
172,Female,1951,72,CHE,False,0.048438,-3.0274706493412
173,Female,1951,73,CHE,False,0.05729600000000001,-2.8595244657260603
174,Female,1951,74,CHE,False,0.060229,-2.80960131508609
175,Female,1951,75,CHE,False,0.063902,-2.75040461918391
176,Female,1951,76,CHE,False,0.07691,-2.5651193719131697
177,Female,1951,77,CHE,False,0.084448,-2.47161931866122
178,Female,1951,78,CHE,False,0.09448,-2.3593671070930298
179,Female,1951,79,CHE,False,0.101431,-2.28837651462676
180,Female,1951,80,CHE,False,0.10976500000000002,-2.20941356210625
181,Female,1951,81,CHE,False,0.127184,-2.06212042215138
182,Female,1951,82,CHE,False,0.139683,-1.96837970945826
183,Female,1951,83,CHE,False,0.157354,-1.8492572347589198
184,Female,1951,84,CHE,False,0.181016,-1.70916985383311
185,Female,1951,85,CHE,False,0.188389,-1.66924630495632
186,Female,1951,86,CHE,False,0.21611,-1.5319677416672
187,Female,1951,87,CHE,False,0.24559699999999998,-1.4040632977674699
188,Female,1951,88,CHE,False,0.237616,-1.43709935369355
189,Female,1951,89,CHE,False,0.231911,-1.4614016016067202
190,Female,1951,90,CHE,False,0.299926,-1.20421950141983
191,Female,1951,91,CHE,False,0.305664,-1.18526881953216
192,Female,1951,92,CHE,False,0.350107,-1.04951645693405
193,Female,1951,93,CHE,False,0.32983,-1.10917790877289
194,Female,1951,94,CHE,False,0.344,-1.06711362160874
195,Female,1951,95,CHE,False,0.708241,-0.34497084772958897
196,Female,1951,96,CHE,False,0.364865,-1.00822785682954
197,Female,1951,97,CHE,False,0.363636,-1.01160191167898
198,Female,1951,98,CHE,False,0.372093,-0.988611455953783
199,Female,1951,99,CHE,False,0.84,-0.174353387144778
200,Female,1952,0,CHE,False,0.02585,-3.6554446780277003
201,Female,1952,1,CHE,False,0.002538,-5.97637890968994
202,Female,1952,2,CHE,False,0.001441,-6.54241796196475
203,Female,1952,3,CHE,False,0.000951,-6.95799649541888
204,Female,1952,4,CHE,False,0.0009630000000000001,-6.9454571461661505
205,Female,1952,5,CHE,False,0.000796,-7.13591137211989
206,Female,1952,6,CHE,False,0.000525,-7.552112295372651
207,Female,1952,7,CHE,False,0.0005139999999999999,-7.57328729250911
208,Female,1952,8,CHE,False,0.00037400000000000004,-7.8912547605497405
209,Female,1952,9,CHE,False,0.000361,-7.9266325996313896
210,Female,1952,10,CHE,False,0.000333,-8.00736806798383
211,Female,1952,11,CHE,False,0.000375,-7.88858453199386
212,Female,1952,12,CHE,False,0.00059,-7.435388021064511
213,Female,1952,13,CHE,False,0.000199,-8.522205733239781
214,Female,1952,14,CHE,False,0.000535,-7.533243811068269
215,Female,1952,15,CHE,False,0.000399,-7.826549141074411
216,Female,1952,16,CHE,False,0.000605,-7.41028209993343
217,Female,1952,17,CHE,False,0.000241,-8.33071362447362
218,Female,1952,18,CHE,False,0.000672,-7.3052522174411205
219,Female,1952,19,CHE,False,0.000728,-7.2252095097675895
220,Female,1952,20,CHE,False,0.000643,-7.34936583372665
221,Female,1952,21,CHE,False,0.0008380000000000001,-7.08449245748219
222,Female,1952,22,CHE,False,0.00088,-7.03558865049202
223,Female,1952,23,CHE,False,0.000557,-7.49294531803699
224,Female,1952,24,CHE,False,0.000967,-6.94131206251098
225,Female,1952,25,CHE,False,0.0007740000000000001,-7.163938684374549
226,Female,1952,26,CHE,False,0.000697,-7.2687251472037495
227,Female,1952,27,CHE,False,0.000811,-7.1172425038488605
228,Female,1952,28,CHE,False,0.000975,-6.93307308696643
229,Female,1952,29,CHE,False,0.001021,-6.88697273979961
230,Female,1952,30,CHE,False,0.001232,-6.699116413870809
231,Female,1952,31,CHE,False,0.001517,-6.491020578615741
232,Female,1952,32,CHE,False,0.0014,-6.571283042360919
233,Female,1952,33,CHE,False,0.001615,-6.42842032230752
234,Female,1952,34,CHE,False,0.000921,-6.99005052170897
235,Female,1952,35,CHE,False,0.001495,-6.50562907213949
236,Female,1952,36,CHE,False,0.001535,-6.479224897942981
237,Female,1952,37,CHE,False,0.0015140000000000002,-6.49300012396688
238,Female,1952,38,CHE,False,0.001573,-6.4547706549059995
239,Female,1952,39,CHE,False,0.002106,-6.16296486527035
240,Female,1952,40,CHE,False,0.00182,-6.30891877789343
241,Female,1952,41,CHE,False,0.0021,-6.165817934252759
242,Female,1952,42,CHE,False,0.002623,-5.9434365780974
243,Female,1952,43,CHE,False,0.0025329999999999997,-5.9783509079626
244,Female,1952,44,CHE,False,0.002293,-6.07789427510637
245,Female,1952,45,CHE,False,0.0034490000000000002,-5.66967094502743
246,Female,1952,46,CHE,False,0.0033810000000000003,-5.68958375525639
247,Female,1952,47,CHE,False,0.0038590000000000005,-5.55734719642666
248,Female,1952,48,CHE,False,0.003964,-5.530501662514401
249,Female,1952,49,CHE,False,0.004845,-5.32980803363941
250,Female,1952,50,CHE,False,0.004983,-5.30172315968287
251,Female,1952,51,CHE,False,0.005803,-5.14938025377367
252,Female,1952,52,CHE,False,0.005593,-5.186239463142691
253,Female,1952,53,CHE,False,0.0069489999999999994,-4.96915751464995
254,Female,1952,54,CHE,False,0.006984000000000001,-4.96413346044484
255,Female,1952,55,CHE,False,0.008468999999999999,-4.77134284104268
256,Female,1952,56,CHE,False,0.009699,-4.63573249157073
257,Female,1952,57,CHE,False,0.009212999999999999,-4.68713974885534
258,Female,1952,58,CHE,False,0.010336,-4.572122331941889
259,Female,1952,59,CHE,False,0.011259,-4.4865874701611395
260,Female,1952,60,CHE,False,0.01261,-4.3732651290053095
261,Female,1952,61,CHE,False,0.01227,-4.40059802025932
262,Female,1952,62,CHE,False,0.014391999999999999,-4.2410827823338995
263,Female,1952,63,CHE,False,0.017787,-4.0292874255888
264,Female,1952,64,CHE,False,0.02056,-3.88440783839517
265,Female,1952,65,CHE,False,0.020352000000000002,-3.89457609182443
266,Female,1952,66,CHE,False,0.022369999999999998,-3.8000345034801
267,Female,1952,67,CHE,False,0.023951,-3.73174520234343
268,Female,1952,68,CHE,False,0.029887,-3.51033167573956
269,Female,1952,69,CHE,False,0.031155000000000002,-3.4687805329859502
270,Female,1952,70,CHE,False,0.036371,-3.3139835251728798
271,Female,1952,71,CHE,False,0.040843,-3.1980198309888195
272,Female,1952,72,CHE,False,0.043473000000000005,-3.13561522325024
273,Female,1952,73,CHE,False,0.051747,-2.9613888195315403
274,Female,1952,74,CHE,False,0.055566,-2.89018377556595
275,Female,1952,75,CHE,False,0.06253600000000001,-2.7720128880641095
276,Female,1952,76,CHE,False,0.068578,-2.6797834953939
277,Female,1952,77,CHE,False,0.08156000000000001,-2.50641633327588
278,Female,1952,78,CHE,False,0.085533,-2.45885301259244
279,Female,1952,79,CHE,False,0.087464,-2.43652799884995
280,Female,1952,80,CHE,False,0.110528,-2.2024863964579198
281,Female,1952,81,CHE,False,0.114598,-2.16632492686077
282,Female,1952,82,CHE,False,0.13866099999999998,-1.97572317360861
283,Female,1952,83,CHE,False,0.150887,-1.8912240666875
284,Female,1952,84,CHE,False,0.165328,-1.7998238995101399
285,Female,1952,85,CHE,False,0.177812,-1.72702846661623
286,Female,1952,86,CHE,False,0.18698199999999998,-1.67674292344501
287,Female,1952,87,CHE,False,0.196319,-1.62801439175704
288,Female,1952,88,CHE,False,0.227289,-1.48153294348737
289,Female,1952,89,CHE,False,0.249788,-1.38714272087529
290,Female,1952,90,CHE,False,0.23781799999999997,-1.4362496037297
291,Female,1952,91,CHE,False,0.285063,-1.25504507051044
292,Female,1952,92,CHE,False,0.341939,-1.07312292040113
293,Female,1952,93,CHE,False,0.270435,-1.3077235053198601
294,Female,1952,94,CHE,False,0.317181,-1.14828269013274
295,Female,1952,95,CHE,False,0.308642,-1.17557324980424
296,Female,1952,96,CHE,False,0.48421099999999995,-0.725234516851055
297,Female,1952,97,CHE,False,0.52459,-0.6451382738736341
298,Female,1952,98,CHE,False,0.347826,-1.05605292424935
299,Female,1952,99,CHE,False,0.423529,-0.8591332902569009
300,Female,1953,0,CHE,False,0.025877999999999998,-3.65436209208838
301,Female,1953,1,CHE,False,0.002046,-6.1918686114526995
302,Female,1953,2,CHE,False,0.0016010000000000002,-6.437126844967559
303,Female,1953,3,CHE,False,0.0010630000000000001,-6.84666017962233
304,Female,1953,4,CHE,False,0.0006309999999999999,-7.368204695423059
305,Female,1953,5,CHE,False,0.000893,-7.02092397708777
306,Female,1953,6,CHE,False,0.000554,-7.49834587121699
307,Female,1953,7,CHE,False,0.000571,-7.46812134830826
308,Female,1953,8,CHE,False,0.000391,-7.8468029979789105
309,Female,1953,9,CHE,False,0.00042300000000000004,-7.7681383789180005
310,Female,1953,10,CHE,False,0.000388,-7.854505218341
311,Female,1953,11,CHE,False,0.000472,-7.65853157237872
312,Female,1953,12,CHE,False,0.00031299999999999996,-8.06930736742412
313,Female,1953,13,CHE,False,0.000361,-7.9266325996313896
314,Female,1953,14,CHE,False,0.000531,-7.540748536722339
315,Female,1953,15,CHE,False,0.000296,-8.12515110364021
316,Female,1953,16,CHE,False,0.000552,-7.5019625116871795
317,Female,1953,17,CHE,False,0.000583,-7.4473233716137806
318,Female,1953,18,CHE,False,0.000745,-7.2021263395847095
319,Female,1953,19,CHE,False,0.0006389999999999999,-7.355606103586741
320,Female,1953,20,CHE,False,0.00044500000000000003,-7.71743627579803
321,Female,1953,21,CHE,False,0.0007019999999999999,-7.26157715393846
322,Female,1953,22,CHE,False,0.000602,-7.41525311265545
323,Female,1953,23,CHE,False,0.000596,-7.42526989089892
324,Female,1953,24,CHE,False,0.000752,-7.19277423401443
325,Female,1953,25,CHE,False,0.0008,-7.130898830296349
326,Female,1953,26,CHE,False,0.001093,-6.818829069787741
327,Female,1953,27,CHE,False,0.001021,-6.88697273979961
328,Female,1953,28,CHE,False,0.000923,-6.987881323461419
329,Female,1953,29,CHE,False,0.001146,-6.77147766068959
330,Female,1953,30,CHE,False,0.000788,-7.146012468106401
331,Female,1953,31,CHE,False,0.001368,-6.59440545978178
332,Female,1953,32,CHE,False,0.001251,-6.68381204749736
333,Female,1953,33,CHE,False,0.00121,-6.717134919373491
334,Female,1953,34,CHE,False,0.001689,-6.3836186411564695
335,Female,1953,35,CHE,False,0.001405,-6.5677179761964295
336,Female,1953,36,CHE,False,0.00145,-6.536191722549651
337,Female,1953,37,CHE,False,0.001428,-6.5514804150647405
338,Female,1953,38,CHE,False,0.001443,-6.541030999190401
339,Female,1953,39,CHE,False,0.001696,-6.37948274161243
340,Female,1953,40,CHE,False,0.0020050000000000003,-6.212111218223599
341,Female,1953,41,CHE,False,0.0022670000000000004,-6.08929790745675
342,Female,1953,42,CHE,False,0.002078,-6.1763493863051
343,Female,1953,43,CHE,False,0.002875,-5.85170260473282
344,Female,1953,44,CHE,False,0.0034240000000000004,-5.67694582070264
345,Female,1953,45,CHE,False,0.002135,-6.14928863230155
346,Female,1953,46,CHE,False,0.0033770000000000002,-5.690767537578711
347,Female,1953,47,CHE,False,0.0038659999999999996,-5.555534898196
348,Female,1953,48,CHE,False,0.004072999999999999,-5.50337545031586
349,Female,1953,49,CHE,False,0.004414,-5.42297397114759
350,Female,1953,50,CHE,False,0.0051600000000000005,-5.266818699488669
351,Female,1953,51,CHE,False,0.005182,-5.26256419684222
352,Female,1953,52,CHE,False,0.006456999999999999,-5.04259046533781
353,Female,1953,53,CHE,False,0.006936,-4.9710300395039
354,Female,1953,54,CHE,False,0.006428,-5.04709183110687
355,Female,1953,55,CHE,False,0.007378,-4.909252679807651
356,Female,1953,56,CHE,False,0.008261,-4.796209633401769
357,Female,1953,57,CHE,False,0.00863,-4.7525107738868
358,Female,1953,58,CHE,False,0.009327,-4.674841859237411
359,Female,1953,59,CHE,False,0.011098,-4.50099036707843
360,Female,1953,60,CHE,False,0.011913,-4.43012503816491
361,Female,1953,61,CHE,False,0.01192,-4.42953761734493
362,Female,1953,62,CHE,False,0.015465000000000001,-4.1691758728451
363,Female,1953,63,CHE,False,0.015782,-4.14888522888329
364,Female,1953,64,CHE,False,0.017518000000000002,-4.04452635524124
365,Female,1953,65,CHE,False,0.019438,-3.94052536590086
366,Female,1953,66,CHE,False,0.022694,-3.78565470661334
367,Female,1953,67,CHE,False,0.025952999999999997,-3.65146806911579
368,Female,1953,68,CHE,False,0.028735000000000004,-3.54963938702243
369,Female,1953,69,CHE,False,0.033319999999999995,-3.4015974616834996
370,Female,1953,70,CHE,False,0.034904000000000004,-3.35515384316083
371,Female,1953,71,CHE,False,0.036466000000000005,-3.31137495936512
372,Female,1953,72,CHE,False,0.046360000000000005,-3.07131826051059
373,Female,1953,73,CHE,False,0.052321000000000006,-2.950357458866
374,Female,1953,74,CHE,False,0.056048,-2.88154681252701
375,Female,1953,75,CHE,False,0.066475,-2.71092934185305
376,Female,1953,76,CHE,False,0.068873,-2.6754910500432003
377,Female,1953,77,CHE,False,0.086043,-2.45290810768698
378,Female,1953,78,CHE,False,0.089688,-2.41141829813084
379,Female,1953,79,CHE,False,0.104376,-2.25975551501869
380,Female,1953,80,CHE,False,0.120018,-2.12011354744897
381,Female,1953,81,CHE,False,0.11591099999999999,-2.15493262373538
382,Female,1953,82,CHE,False,0.144544,-1.93417131950994
383,Female,1953,83,CHE,False,0.14521199999999998,-1.9295605353782201
384,Female,1953,84,CHE,False,0.156426,-1.8551722242781201
385,Female,1953,85,CHE,False,0.19730799999999998,-1.6229893193858302
386,Female,1953,86,CHE,False,0.192806,-1.6460707769579699
387,Female,1953,87,CHE,False,0.23443000000000003,-1.45059824312071
388,Female,1953,88,CHE,False,0.239749,-1.42816273623876
389,Female,1953,89,CHE,False,0.266373,-1.32285769680365
390,Female,1953,90,CHE,False,0.28922,-1.2405676347954901
391,Female,1953,91,CHE,False,0.264382,-1.33036025199075
392,Female,1953,92,CHE,False,0.331108,-1.1053106728362
393,Female,1953,93,CHE,False,0.310275,-1.17029627796655
394,Female,1953,94,CHE,False,0.43589700000000003,-0.8303493020739301
395,Female,1953,95,CHE,False,0.506494,-0.6802428013655379
396,Female,1953,96,CHE,False,0.5825239999999999,-0.540384892674311
397,Female,1953,97,CHE,False,0.409938,-0.891749350230802
398,Female,1953,98,CHE,False,0.610169,-0.49401931100548996
399,Female,1953,99,CHE,False,0.48,-0.7339691750802
400,Female,1954,0,CHE,False,0.024316,-3.7166207090956607
401,Female,1954,1,CHE,False,0.002098,-6.166770769008029
402,Female,1954,2,CHE,False,0.001536,-6.4785736442566595
403,Female,1954,3,CHE,False,0.000997,-6.910759788002441
404,Female,1954,4,CHE,False,0.000936,-6.973895081486679
405,Female,1954,5,CHE,False,0.000659,-7.32478702346177
406,Female,1954,6,CHE,False,0.000481,-7.63964328785851
407,Female,1954,7,CHE,False,0.000408,-7.80424338356011
408,Female,1954,8,CHE,False,0.000475,-7.65219575392963
409,Female,1954,9,CHE,False,0.000414,-7.789644584138959
410,Female,1954,10,CHE,False,0.000225,-8.399410155759849
411,Female,1954,11,CHE,False,0.000336,-7.99839939800107
412,Female,1954,12,CHE,False,0.000278,-8.18788944427364
413,Female,1954,13,CHE,False,0.000437,-7.73557736286868
414,Female,1954,14,CHE,False,0.000393,-7.84170094609501
415,Female,1954,15,CHE,False,0.000321,-8.04406943483426
416,Female,1954,16,CHE,False,0.000545,-7.514724763301031
417,Female,1954,17,CHE,False,0.000596,-7.42526989089892
418,Female,1954,18,CHE,False,0.00056,-7.487573774235081
419,Female,1954,19,CHE,False,0.0004940000000000001,-7.612975040776349
420,Female,1954,20,CHE,False,0.000669,-7.30972649783605
421,Female,1954,21,CHE,False,0.000589,-7.437084374312691
422,Female,1954,22,CHE,False,0.00065,-7.338538195074589
423,Female,1954,23,CHE,False,0.000633,-7.365040135820099
424,Female,1954,24,CHE,False,0.000779,-7.15749951209353
425,Female,1954,25,CHE,False,0.000839,-7.08329985149707
426,Female,1954,26,CHE,False,0.000775,-7.162647528610929
427,Female,1954,27,CHE,False,0.0008029999999999999,-7.127155844017509
428,Female,1954,28,CHE,False,0.000891,-7.023166130493459
429,Female,1954,29,CHE,False,0.0007650000000000001,-7.1756347241377405
430,Female,1954,30,CHE,False,0.0008820000000000001,-7.033318501957481
431,Female,1954,31,CHE,False,0.001173,-6.7481907093108
432,Female,1954,32,CHE,False,0.00124,-6.692643899365191
433,Female,1954,33,CHE,False,0.001285,-6.65699656063495
434,Female,1954,34,CHE,False,0.001161,-6.758473576266379
435,Female,1954,35,CHE,False,0.001214,-6.71383458634483
436,Female,1954,36,CHE,False,0.001936,-6.24713129012775
437,Female,1954,37,CHE,False,0.0013160000000000001,-6.63315844607901
438,Female,1954,38,CHE,False,0.00182,-6.30891877789343
439,Female,1954,39,CHE,False,0.0023510000000000002,-6.0529145094242
440,Female,1954,40,CHE,False,0.002333,-6.060600285942839
441,Female,1954,41,CHE,False,0.002311,-6.07007494768989
442,Female,1954,42,CHE,False,0.001993,-6.218114237751481
443,Female,1954,43,CHE,False,0.002054,-6.1879661674757696
444,Female,1954,44,CHE,False,0.0028539999999999998,-5.85903375992749
