Year,Age,Gender,mx,logmx
1940,0.0,Female,0.137274,-1.985776350491339
1940,1.0,Female,0.047899,-3.0386606516099137
1940,2.0,Female,0.019757,-3.924247420050869
1940,3.0,Female,0.010181,-4.587232040857078
1940,4.0,Female,0.006305,-5.066412309565254
1940,5.0,Female,0.004007,-5.519712447328129
1940,6.0,Female,0.003386,-5.688105995271194
1940,7.0,Female,0.00259,-5.95609740327069
1940,8.0,Female,0.002362,-6.048246561206967
1940,9.0,Female,0.002232,-6.104857234463073
1940,10.0,Female,0.00204,-6.194805471126012
1940,11.0,Female,0.001979,-6.225163612361708
1940,12.0,Female,0.001912,-6.259605464352927
1940,13.0,Female,0.00216,-6.137647057286063
1940,14.0,Female,0.00223,-6.10575369351011
1940,15.0,Female,0.002588,-5.956869902343483
1940,16.0,Female,0.003078,-5.78347524356545
1940,17.0,Female,0.003114,-5.771847205570331
1940,18.0,Female,0.003761,-5.583070399493938
1940,19.0,Female,0.003889,-5.549603223808527
1940,20.0,Female,0.004205,-5.471480985557226
1940,21.0,Female,0.004394,-5.4275153050197185
1940,22.0,Female,0.00399,-5.523964048080365
1940,23.0,Female,0.004207,-5.4710054743737535
1940,24.0,Female,0.004208,-5.470767803546728
1940,25.0,Female,0.00443,-5.419355694925093
1940,26.0,Female,0.004737,-5.352351255040523
1940,27.0,Female,0.004614,-5.378660119230575
1940,28.0,Female,0.005246,-5.250289397537455
1940,29.0,Female,0.004353,-5.436890016411977
1940,30.0,Female,0.004879,-5.322814998148437
1940,31.0,Female,0.004246,-5.461777915701073
1940,32.0,Female,0.004592,-5.3834396199648715
1940,33.0,Female,0.005582,-5.188208143868007
1940,34.0,Female,0.00485,-5.328776574032745
1940,35.0,Female,0.004916,-5.315260087278348
1940,36.0,Female,0.004957,-5.3069545599437005
1940,37.0,Female,0.004613,-5.378876874406454
1940,38.0,Female,0.005402,-5.220986023611713
1940,39.0,Female,0.005033,-5.291739051187914
1940,40.0,Female,0.006483,-5.038571912789278
1940,41.0,Female,0.005501,-5.202825385088816
1940,42.0,Female,0.00612,-5.0961931824579025
1940,43.0,Female,0.006316,-5.064669182588742
1940,44.0,Female,0.005328,-5.234779345744049
1940,45.0,Female,0.006856,-4.982631097686658
1940,46.0,Female,0.007441,-4.900750030567013
1940,47.0,Female,0.005386,-5.2239522845927295
1940,48.0,Female,0.007454,-4.899004477925071
1940,49.0,Female,0.006369,-5.056312807592908
1940,50.0,Female,0.0088,-4.733003557497976
1940,51.0,Female,0.008172,-4.807041602026762
1940,52.0,Female,0.009397,-4.667364789581209
1940,53.0,Female,0.009475,-4.659098528013647
1940,54.0,Female,0.009159,-4.693018276561286
1940,55.0,Female,0.011309,-4.482156410092947
1940,56.0,Female,0.012253,-4.401984474014828
1940,57.0,Female,0.012705,-4.36575966221001
1940,58.0,Female,0.015592,-4.160997316776878
1940,59.0,Female,0.011055,-4.504872464672728
1940,60.0,Female,0.022208,-3.8073026946577433
1940,61.0,Female,0.01787,-4.0246319498108
1940,62.0,Female,0.020576,-3.883629930926928
1940,63.0,Female,0.024014,-3.7291182853736107
1940,64.0,Female,0.02263,-3.788478819336691
1940,65.0,Female,0.029087,-3.5374639400158645
1940,66.0,Female,0.031233,-3.4662800508214113
1940,67.0,Female,0.029955,-3.5080590234462488
1940,68.0,Female,0.042645,-3.1548452452110642
1940,69.0,Female,0.026626,-3.625867096972412
1940,70.0,Female,0.061773,-2.784288903188018
1940,71.0,Female,0.046712,-3.0637541880009005
1940,72.0,Female,0.067858,-2.6903379925036397
1940,73.0,Female,0.070568,-2.6511784950256714
1940,74.0,Female,0.063557,-2.755818137924092
1940,75.0,Female,0.085396,-2.4604560176920596
1940,76.0,Female,0.0945,-2.35915544448244
1940,77.0,Female,0.090401,-2.4034999496982867
1940,78.0,Female,0.133808,-2.011349342342967
1940,79.0,Female,0.10032,-2.2993902020975265
1940,80.0,Female,0.179581,-1.7171289193561428
1940,81.0,Female,0.092086,-2.385032355961578
1940,82.0,Female,0.142693,-1.9470598096618865
1940,83.0,Female,0.13983,-1.9673278799293776
1940,84.0,Female,0.158573,-1.8415402238702636
1940,85.0,Female,0.21137,-1.5541451266853916
1940,86.0,Female,0.200363,-1.6076245575563033
1940,87.0,Female,0.193294,-1.6435429330840516
1940,88.0,Female,0.21518,-1.5362803918163739
1940,89.0,Female,0.166583,-1.7922615952722396
1940,90.0,Female,0.337834,-1.0852006284004942
1940,91.0,Female,0.179825,-1.7157711232287172
1940,92.0,Female,0.26284,-1.3362097969524698
1940,93.0,Female,0.246883,-1.3988407387884922
1940,94.0,Female,0.248417,-1.392646493261366
1940,95.0,Female,0.37747,-0.9742641836496566
1940,96.0,Female,0.291531,-1.2326089323622715
1940,97.0,Female,0.397671,-0.9221302487131264
1940,98.0,Female,0.373449,-0.9849738299172831
1940,99.0,Female,0.36106,-1.018711129473625
1940,0.0,Male,0.152282,-1.8820212138530097
1940,1.0,Male,0.051148,-2.973031888033215
1940,2.0,Male,0.019906,-3.9167340851582653
1940,3.0,Male,0.009989,-4.606270791432125
1940,4.0,Male,0.00683,-4.9864306053994385
1940,5.0,Male,0.004691,-5.3621094996358165
1940,6.0,Male,0.003835,-5.563585844162918
1940,7.0,Male,0.003401,-5.683685772957078
1940,8.0,Male,0.002938,-5.830026201230451
1940,9.0,Male,0.002163,-6.136259132011215
1940,10.0,Male,0.002528,-5.980326802697526
1940,11.0,Male,0.002207,-6.116121151707538
1940,12.0,Male,0.0018,-6.319968614080018
1940,13.0,Male,0.002607,-5.949555144030772
1940,14.0,Male,0.002152,-6.141357636682599
1940,15.0,Male,0.002374,-6.043178982794661
1940,16.0,Male,0.002686,-5.9197021808810915
1940,17.0,Male,0.003337,-5.7026830792129
1940,18.0,Male,0.004293,-5.450769489739714
1940,19.0,Male,0.004769,-5.34561863966605
1940,20.0,Male,0.004685,-5.363389363291752
1940,21.0,Male,0.004287,-5.452168091366297
1940,22.0,Male,0.004587,-5.384529063367102
1940,23.0,Male,0.00544,-5.2139762181142855
1940,24.0,Male,0.004892,-5.320154061157211
1940,25.0,Male,0.004644,-5.372179215146492
1940,26.0,Male,0.0051,-5.2785147392518565
1940,27.0,Male,0.005701,-5.167113680932692
1940,28.0,Male,0.005801,-5.14972496249821
1940,29.0,Male,0.005075,-5.283428754054286
1940,30.0,Male,0.006384,-5.053960418834629
1940,31.0,Male,0.005731,-5.161865243412537
1940,32.0,Male,0.006887,-4.978119702419576
1940,33.0,Male,0.007105,-4.946956517433073
1940,34.0,Male,0.006221,-5.079824613449254
1940,35.0,Male,0.006944,-4.969877301624088
1940,36.0,Male,0.007156,-4.939804113335664
1940,37.0,Male,0.006998,-4.962130885036641
1940,38.0,Male,0.007827,-4.850175984159436
1940,39.0,Male,0.006664,-5.011035374117595
1940,40.0,Male,0.008506,-4.766983482150695
1940,41.0,Male,0.008094,-4.816632232528463
1940,42.0,Male,0.010822,-4.526174179761593
1940,43.0,Male,0.009108,-4.698602130780644
1940,44.0,Male,0.009067,-4.703113830318218
1940,45.0,Male,0.010921,-4.517067737766546
1940,46.0,Male,0.011701,-4.448080970745316
1940,47.0,Male,0.011614,-4.455544012032279
1940,48.0,Male,0.013082,-4.336518039443116
1940,49.0,Male,0.010862,-4.522484819369484
1940,50.0,Male,0.015471,-4.1687879752452055
1940,51.0,Male,0.013783,-4.2843193302698355
1940,52.0,Male,0.014585,-4.227761675662452
1940,53.0,Male,0.014773,-4.214954088642666
1940,54.0,Male,0.017532,-4.043727496425574
1940,55.0,Male,0.019135,-3.9562361601044715
1940,56.0,Male,0.020823,-3.8716971339565807
1940,57.0,Male,0.02042,-3.8912404662456175
1940,58.0,Male,0.024363,-3.7146896910137537
1940,59.0,Male,0.020041,-3.909975103810846
1940,60.0,Male,0.02927,-3.5311921782783426
1940,61.0,Male,0.026242,-3.640394098298613
1940,62.0,Male,0.031178,-3.468042561091648
1940,63.0,Male,0.035002,-3.3523500762681713
1940,64.0,Male,0.03749,-3.283681048234316
1940,65.0,Male,0.041887,-3.1727797627252547
1940,66.0,Male,0.041215,-3.188953011216946
1940,67.0,Male,0.045247,-3.0956189093765754
1940,68.0,Male,0.060786,-2.8003957796825416
1940,69.0,Male,0.043801,-3.1280986308101326
1940,70.0,Male,0.079199,-2.535791606504095
1940,71.0,Male,0.06977,-2.6625511610309918
1940,72.0,Male,0.085036,-2.4646805827433216
1940,73.0,Male,0.097589,-2.3269904968327997
1940,74.0,Male,0.095363,-2.350064616428401
1940,75.0,Male,0.118123,-2.136028824528496
1940,76.0,Male,0.11259,-2.184002377167098
1940,77.0,Male,0.114705,-2.165391663817839
1940,78.0,Male,0.158408,-1.8425812958266437
1940,79.0,Male,0.128054,-2.0553032290267574
1940,80.0,Male,0.203301,-1.5930676395207795
1940,81.0,Male,0.128138,-2.0546474708218945
1940,82.0,Male,0.18931,-1.6643693959603185
1940,83.0,Male,0.160033,-1.8323752350149172
1940,84.0,Male,0.215935,-1.5327778425111902
1940,85.0,Male,0.279216,-1.2757696031456216
1940,86.0,Male,0.248148,-1.3937299366225122
1940,87.0,Male,0.233726,-1.4536057898814472
1940,88.0,Male,0.29457,-1.2222386131328284
1940,89.0,Male,0.29657,-1.2154720007189568
1940,90.0,Male,0.365861,-1.0055017991367639
1940,91.0,Male,0.202504,-1.596995639544213
1940,92.0,Male,0.287398,-1.2468872643036668
1940,93.0,Male,0.278861,-1.27704182919286
1940,94.0,Male,0.321309,-1.135352002048149
1940,95.0,Male,0.258646,-1.3522949475661725
1940,96.0,Male,0.327662,-1.1157726897204716
1940,97.0,Male,0.406867,-0.8992689282709759
1940,98.0,Male,0.530375,-0.6341709754596481
1940,99.0,Male,0.438425,-0.8245665194267807
1941,0.0,Female,0.161907,-1.8207331826674396
1941,1.0,Female,0.070139,-2.6572762915716255
1941,2.0,Female,0.026287,-3.6386807585811902
1941,3.0,Female,0.011963,-4.4259367257933695
1941,4.0,Female,0.007014,-4.95984712726415
1941,5.0,Female,0.004749,-5.349821209415152
1941,6.0,Female,0.003754,-5.58493334081782
1941,7.0,Female,0.003531,-5.646174162035888
1941,8.0,Female,0.002682,-5.92119249412265
1941,9.0,Female,0.002747,-5.897245871869
1941,10.0,Female,0.002134,-6.149757126102576
1941,11.0,Female,0.002327,-6.063175394661982
1941,12.0,Female,0.002236,-6.103066723689285
1941,13.0,Female,0.00232,-6.066188093303919
1941,14.0,Female,0.00287,-5.853443249210607
1941,15.0,Female,0.002854,-5.859033759927493
1941,16.0,Female,0.00298,-5.815831978464824
1941,17.0,Female,0.003511,-5.651854381795842
1941,18.0,Female,0.003743,-5.587867850059845
1941,19.0,Female,0.003946,-5.535052871381714
1941,20.0,Female,0.004709,-5.35827970772072
1941,21.0,Female,0.004218,-5.468394196925554
1941,22.0,Female,0.004978,-5.302727075036737
1941,23.0,Female,0.004663,-5.368096261155953
1941,24.0,Female,0.00423,-5.46555328592395
1941,25.0,Female,0.004169,-5.4800790800834775
1941,26.0,Female,0.00497,-5.3043354388736
1941,27.0,Female,0.00448,-5.408132232555244
1941,28.0,Female,0.004596,-5.382568918995628
1941,29.0,Female,0.004456,-5.413503776357154
1941,30.0,Female,0.004733,-5.353196028058026
1941,31.0,Female,0.004713,-5.357430631040543
1941,32.0,Female,0.005111,-5.276360199195994
1941,33.0,Female,0.005021,-5.294126161929569
1941,34.0,Female,0.00522,-5.2552578770875895
1941,35.0,Female,0.005648,-5.176453778791196
1941,36.0,Female,0.004992,-5.29991864791501
1941,37.0,Female,0.005243,-5.250861425391741
1941,38.0,Female,0.006219,-5.080146156860385
1941,39.0,Female,0.00577,-5.155083198462129
1941,40.0,Female,0.006188,-5.085143346271318
1941,41.0,Female,0.005167,-5.26546302967709
1941,42.0,Female,0.007672,-4.870177941401
1941,43.0,Female,0.005663,-5.173801491850469
1941,44.0,Female,0.006908,-4.9750751186977045
1941,45.0,Female,0.007012,-4.960132311923149
1941,46.0,Female,0.007069,-4.95203625179332
1941,47.0,Female,0.00603,-5.111008268243043
1941,48.0,Female,0.009078,-4.701901374947863
1941,49.0,Female,0.006788,-4.992598931610157
1941,50.0,Female,0.008251,-4.797420873859931
1941,51.0,Female,0.00711,-4.946253035166987
1941,52.0,Female,0.012269,-4.400679523173091
1941,53.0,Female,0.010266,-4.578917814844026
1941,54.0,Female,0.011482,-4.466974687236692
1941,55.0,Female,0.012621,-4.3723931857056435
1941,56.0,Female,0.0125,-4.382026634673881
1941,57.0,Female,0.01297,-4.345116280653785
1941,58.0,Female,0.015497,-4.167108822176939
1941,59.0,Female,0.015201,-4.186394063820255
1941,60.0,Female,0.021459,-3.8416111411877805
1941,61.0,Female,0.012421,-4.388366690420081
1941,62.0,Female,0.028979,-3.5411838492412113
1941,63.0,Female,0.024247,-3.71946238059173
1941,64.0,Female,0.026254,-3.6399369206009213
1941,65.0,Female,0.032447,-3.428147290028754
1941,66.0,Female,0.029936,-3.5086935094504033
1941,67.0,Female,0.036901,-3.2995166280318586
1941,68.0,Female,0.042576,-3.1564645647468037
1941,69.0,Female,0.034139,-3.377314853198908
1941,70.0,Female,0.064919,-2.734614940028012
1941,71.0,Female,0.03758,-3.281283284996818
1941,72.0,Female,0.076964,-2.5644174989233672
1941,73.0,Female,0.073892,-2.605150711285746
1941,74.0,Female,0.081481,-2.507385414748427
1941,75.0,Female,0.101055,-2.2920903559014043
1941,76.0,Female,0.088221,-2.427910249071469
1941,77.0,Female,0.113569,-2.1753446972595505
1941,78.0,Female,0.13702,-1.987628378407384
1941,79.0,Female,0.116828,-2.1470525112903056
1941,80.0,Female,0.184665,-1.689211906214449
1941,81.0,Female,0.111719,-2.1917684888940214
1941,82.0,Female,0.153818,-1.8719851936481344
1941,83.0,Female,0.145521,-1.92743487288824
1941,84.0,Female,0.159771,-1.8340137389649358
1941,85.0,Female,0.239004,-1.4312749907890048
1941,86.0,Female,0.20132,-1.6028595970739778
1941,87.0,Female,0.207439,-1.5729179584343849
1941,88.0,Female,0.250938,-1.3825493823150214
1941,89.0,Female,0.188421,-1.6690764580834794
1941,90.0,Female,0.367833,-1.0001262481613877
1941,91.0,Female,0.186576,-1.67891661620416
1941,92.0,Female,0.255532,-1.364407632562435
1941,93.0,Female,0.242159,-1.4181607437783565
1941,94.0,Female,0.215386,-1.5353235117296131
1941,95.0,Female,0.330186,-1.1080991469412889
1941,96.0,Female,0.337366,-1.0865868845466629
1941,97.0,Female,0.344023,-1.0670467633786835
1941,98.0,Female,0.398699,-0.9195485327494655
1941,99.0,Female,0.307084,-1.1806339531856918
1941,0.0,Male,0.175945,-1.7375838327822852
1941,1.0,Male,0.070968,-2.6455262077638513
1941,2.0,Male,0.026727,-3.6220809885755205
1941,3.0,Male,0.013088,-4.336059499121745
1941,4.0,Male,0.00735,-4.913054965757392
1941,5.0,Male,0.004961,-5.306147945663225
1941,6.0,Male,0.004455,-5.413728218059364
1941,7.0,Male,0.003476,-5.661873071578992
1941,8.0,Male,0.003218,-5.738995230411946
1941,9.0,Male,0.002843,-5.862895446313274
1941,10.0,Male,0.002255,-6.094605306027495
1941,11.0,Male,0.002578,-5.960741374465141
1941,12.0,Male,0.002183,-6.12705520141433
1941,13.0,Male,0.002093,-6.169156835518274
1941,14.0,Male,0.002615,-5.946491181465251
1941,15.0,Male,0.002674,-5.924179800302386
1941,16.0,Male,0.003693,-5.601316143111711
1941,17.0,Male,0.003718,-5.594569389682885
1941,18.0,Male,0.003783,-5.5772379333312445
1941,19.0,Male,0.004401,-5.425923491153182
1941,20.0,Male,0.00571,-5.165536255314218
1941,21.0,Male,0.005183,-5.262371239774567
1941,22.0,Male,0.00545,-5.212139670306985
1941,23.0,Male,0.004469,-5.410590609030822
1941,24.0,Male,0.005536,-5.196483060666768
1941,25.0,Male,0.005319,-5.236469963221957
1941,26.0,Male,0.005325,-5.235342567386648
1941,27.0,Male,0.005392,-5.222838905372131
1941,28.0,Male,0.005612,-5.182848116741923
1941,29.0,Male,0.005737,-5.160818853362403
1941,30.0,Male,0.005809,-5.148346839971742
1941,31.0,Male,0.00633,-5.062455042826052
1941,32.0,Male,0.006661,-5.011485655551095
1941,33.0,Male,0.006717,-5.00311365269741
1941,34.0,Male,0.006842,-4.9846751924267245
1941,35.0,Male,0.007703,-4.866145415611308
1941,36.0,Male,0.007244,-4.92758173896097
1941,37.0,Male,0.007225,-4.930208044983641
1941,38.0,Male,0.008543,-4.7626430448126555
1941,39.0,Male,0.007568,-4.88382644723256
1941,40.0,Male,0.008246,-4.798027044697429
1941,41.0,Male,0.007675,-4.869786985508876
1941,42.0,Male,0.011287,-4.484103658008648
1941,43.0,Male,0.008938,-4.717443428470878
1941,44.0,Male,0.011305,-4.482510173252204
1941,45.0,Male,0.012143,-4.411002406910455
1941,46.0,Male,0.010146,-4.590675739837638
1941,47.0,Male,0.010748,-4.533035588228892
1941,48.0,Male,0.014097,-4.2617932701933485
1941,49.0,Male,0.012853,-4.3541780318541425
1941,50.0,Male,0.015281,-4.181145052359017
1941,51.0,Male,0.011425,-4.471951342201868
1941,52.0,Male,0.018193,-4.006718374267471
1941,53.0,Male,0.016338,-4.11426159606246
1941,54.0,Male,0.017956,-4.019830958062451
1941,55.0,Male,0.021762,-3.8275899494533165
1941,56.0,Male,0.018428,-3.9938840319084665
1941,57.0,Male,0.020108,-3.9066375331518084
1941,58.0,Male,0.024908,-3.6925662419719316
1941,59.0,Male,0.023956,-3.731536464579921
1941,60.0,Male,0.032884,-3.41476906169225
1941,61.0,Male,0.023793,-3.7383638592128445
1941,62.0,Male,0.040704,-3.2014289112644803
1941,63.0,Male,0.037664,-3.2790505479042706
1941,64.0,Male,0.039681,-3.226882795270117
1941,65.0,Male,0.047453,-3.0480155314779953
1941,66.0,Male,0.047067,-3.056183160463209
1941,67.0,Male,0.050685,-2.9821252701477743
1941,68.0,Male,0.062999,-2.764636425732455
1941,69.0,Male,0.057432,-2.8571536397079553
1941,70.0,Male,0.081662,-2.5051665015953777
1941,71.0,Male,0.060134,-2.811179873608677
1941,72.0,Male,0.107141,-2.2336095549906516
1941,73.0,Male,0.096704,-2.3361005123318628
1941,74.0,Male,0.109462,-2.2121778219185786
1941,75.0,Male,0.12344,-2.0920000709272317
1941,76.0,Male,0.110862,-2.199469094381066
1941,77.0,Male,0.142697,-1.9470317778457733
1941,78.0,Male,0.170292,-1.7702406683417362
1941,79.0,Male,0.145817,-1.925402868125046
1941,80.0,Male,0.214214,-1.540779763627202
1941,81.0,Male,0.139663,-1.9685229010560181
1941,82.0,Male,0.197438,-1.6223306679760627
1941,83.0,Male,0.197113,-1.6239781106311617
1941,84.0,Male,0.231308,-1.4640051232265647
1941,85.0,Male,0.284859,-1.255760957978243
1941,86.0,Male,0.269568,-1.3109346013507361
1941,87.0,Male,0.265193,-1.3272974161922422
1941,88.0,Male,0.356715,-1.0308181353567984
1941,89.0,Male,0.264349,-1.3304850791714606
1941,90.0,Male,0.393706,-0.9321508411180932
1941,91.0,Male,0.241083,-1.4226140064427286
1941,92.0,Male,0.343315,-1.0691068859105448
1941,93.0,Male,0.287936,-1.24501704576343
1941,94.0,Male,0.339932,-1.079009681374597
1941,95.0,Male,0.381986,-0.9623713202618205
1941,96.0,Male,0.421155,-0.8647543420366979
1941,97.0,Male,0.296775,-1.2147810030425394
1941,98.0,Male,0.770199,-0.2611063559662327
1941,99.0,Male,0.317736,-1.1465344296786715
1942,0.0,Female,0.136424,-1.991987595971524
1942,1.0,Female,0.057533,-2.8553965827604606
1942,2.0,Female,0.025683,-3.6619259845536787
1942,3.0,Female,0.013339,-4.31706320382323
1942,4.0,Female,0.008013,-4.826690056186203
1942,5.0,Female,0.005593,-5.1862394631426865
1942,6.0,Female,0.004586,-5.384747094546424
1942,7.0,Female,0.003411,-5.680749775545628
1942,8.0,Female,0.002862,-5.856234597847878
1942,9.0,Female,0.002764,-5.8910763730767135
1942,10.0,Female,0.00294,-5.829345697631547
1942,11.0,Female,0.002225,-6.107998363363934
1942,12.0,Female,0.002821,-5.870663846962278
1942,13.0,Female,0.002345,-6.055469877083895
1942,14.0,Female,0.002781,-5.8849447037303095
1942,15.0,Female,0.003431,-5.674903515105824
1942,16.0,Female,0.003808,-5.570651162053018
1942,17.0,Female,0.003755,-5.584666993766039
1942,18.0,Female,0.004125,-5.490689259195492
1942,19.0,Female,0.004093,-5.498477081471871
1942,20.0,Female,0.00458,-5.386056280856043
1942,21.0,Female,0.004327,-5.44288081773939
1942,22.0,Female,0.004817,-5.335603951334053
1942,23.0,Female,0.004302,-5.448675248136599
1942,24.0,Female,0.004954,-5.307559947914969
1942,25.0,Female,0.004808,-5.337474081749231
1942,26.0,Female,0.00423,-5.46555328592395
1942,27.0,Female,0.004759,-5.347717716843164
1942,28.0,Female,0.005061,-5.286191186750196
1942,29.0,Female,0.004517,-5.39990722230967
1942,30.0,Female,0.004795,-5.3401815706467355
1942,31.0,Female,0.004081,-5.501413222558468
1942,32.0,Female,0.005184,-5.262178319932163
1942,33.0,Female,0.005504,-5.202280178351095
1942,34.0,Female,0.00489,-5.320562975495356
1942,35.0,Female,0.00539,-5.223209894061231
1942,36.0,Female,0.005521,-5.1991962756802295
1942,37.0,Female,0.005117,-5.275186949159182
1942,38.0,Female,0.005628,-5.1800011397299945
1942,39.0,Female,0.005149,-5.268952757918132
1942,40.0,Female,0.005969,-5.121175869795624
1942,41.0,Female,0.004656,-5.369598568553
1942,42.0,Female,0.00667,-5.010135419054604
1942,43.0,Female,0.005708,-5.165886579367547
1942,44.0,Female,0.006244,-5.076134276328951
1942,45.0,Female,0.006734,-5.000585958243255
1942,46.0,Female,0.006132,-5.094234317972569
1942,47.0,Female,0.006055,-5.106870901977081
1942,48.0,Female,0.008804,-4.732549115317922
1942,49.0,Female,0.006687,-5.007589935910295
1942,50.0,Female,0.010532,-4.553337037348074
1942,51.0,Female,0.00652,-5.0328809030435755
1942,52.0,Female,0.010165,-4.588804831901827
1942,53.0,Female,0.010152,-4.590084548570051
1942,54.0,Female,0.011418,-4.47256422144007
1942,55.0,Female,0.012517,-4.380667558636251
1942,56.0,Female,0.011775,-4.441776639079656
1942,57.0,Female,0.011747,-4.444157390140388
1942,58.0,Female,0.014829,-4.211170555989205
1942,59.0,Female,0.013786,-4.284101694518677
1942,60.0,Female,0.028334,-3.5636927820249777
1942,61.0,Female,0.012864,-4.353322566545526
1942,62.0,Female,0.01924,-3.9507638337445767
1942,63.0,Female,0.02855,-3.556098342880118
1942,64.0,Female,0.024079,-3.7264151876430405
1942,65.0,Female,0.035858,-3.3281885848089017
1942,66.0,Female,0.030229,-3.4989535504600466
1942,67.0,Female,0.028256,-3.5664494545605874
1942,68.0,Female,0.040742,-3.200495777586771
1942,69.0,Female,0.032751,-3.4188217830158947
1942,70.0,Female,0.077101,-2.562639028328353
1942,71.0,Female,0.033691,-3.3905245396058517
1942,72.0,Female,0.05727,-2.859978352576371
1942,73.0,Female,0.07407,-2.6027446869569393
1942,74.0,Female,0.074838,-2.59242950161051
1942,75.0,Female,0.110676,-2.201148264940555
1942,76.0,Female,0.077354,-2.559362990307243
1942,77.0,Female,0.083305,-2.485246707601105
1942,78.0,Female,0.137351,-1.9852155857975364
1942,79.0,Female,0.095126,-2.3525529503719684
1942,80.0,Female,0.180083,-1.7143374232598743
1942,81.0,Female,0.095588,-2.3477079898160063
1942,82.0,Female,0.142077,-1.9513861148260638
1942,83.0,Female,0.135368,-1.9997582832158116
1942,84.0,Female,0.165688,-1.7976487772082872
1942,85.0,Female,0.233308,-1.4553958099297177
1942,86.0,Female,0.183689,-1.6945111687934713
1942,87.0,Female,0.199709,-1.6108939719744793
1942,88.0,Female,0.235287,-1.446949233393866
1942,89.0,Female,0.179753,-1.7161715926732453
1942,90.0,Female,0.358571,-1.0256285911314587
1942,91.0,Female,0.159702,-1.8344457003580605
1942,92.0,Female,0.247801,-1.3951292742827275
1942,93.0,Female,0.223819,-1.4969175894782087
1942,94.0,Female,0.243534,-1.4124987158167643
1942,95.0,Female,0.363669,-1.0115111657057703
1942,96.0,Female,0.298961,-1.2074421488814155
1942,97.0,Female,0.301195,-1.1999973834597888
1942,98.0,Female,0.45753,-0.781912822645935
1942,99.0,Female,0.316196,-1.151393004508159
1942,0.0,Male,0.157007,-1.8514648886404934
1942,1.0,Male,0.058932,-2.8313710421370293
1942,2.0,Male,0.025969,-3.6508517600172787
1942,3.0,Male,0.012827,-4.356202954664424
1942,4.0,Male,0.008105,-4.815274123794498
1942,5.0,Male,0.006017,-5.113166482743923
1942,6.0,Male,0.004736,-5.352562381400433
1942,7.0,Male,0.003633,-5.617696525743072
1942,8.0,Male,0.003104,-5.775063676661165
1942,9.0,Male,0.002838,-5.8646557002442865
1942,10.0,Male,0.00285,-5.860436284701578
1942,11.0,Male,0.002628,-5.941532178359773
1942,12.0,Male,0.002425,-6.021923754592691
1942,13.0,Male,0.002482,-5.998690592199722
1942,14.0,Male,0.002601,-5.951859292515622
1942,15.0,Male,0.00297,-5.819193326167529
1942,16.0,Male,0.003632,-5.61797181824309
1942,17.0,Male,0.003936,-5.53759029979213
1942,18.0,Male,0.004605,-5.380612609274867
1942,19.0,Male,0.004575,-5.387148580254652
1942,20.0,Male,0.005183,-5.262371239774567
1942,21.0,Male,0.00595,-5.1243640594245985
1942,22.0,Male,0.00506,-5.286388795682763
1942,23.0,Male,0.005559,-5.192337043010805
1942,24.0,Male,0.005042,-5.2899524502164095
1942,25.0,Male,0.005078,-5.28283779569965
1942,26.0,Male,0.00484,-5.3308405582535965
1942,27.0,Male,0.005166,-5.265656584308489
1942,28.0,Male,0.005717,-5.164311086700303
1942,29.0,Male,0.004994,-5.2995180871245555
1942,30.0,Male,0.005773,-5.1545634029033405
1942,31.0,Male,0.005632,-5.179290660126396
1942,32.0,Male,0.006167,-5.088542782972781
1942,33.0,Male,0.006637,-5.015095224818349
1942,34.0,Male,0.006003,-5.115495934712431
1942,35.0,Male,0.007201,-4.933535373715407
1942,36.0,Male,0.006789,-4.992451623662627
1942,37.0,Male,0.006876,-4.979718191461534
1942,38.0,Male,0.008556,-4.761122487761978
1942,39.0,Male,0.007877,-4.843808158260949
1942,40.0,Male,0.008056,-4.821338123565876
1942,41.0,Male,0.006849,-4.9836526227663684
1942,42.0,Male,0.009617,-4.6442229132517925
1942,43.0,Male,0.009517,-4.6546756058919305
1942,44.0,Male,0.010644,-4.5427589258666945
1942,45.0,Male,0.012637,-4.371126260205593
1942,46.0,Male,0.00888,-4.7239537219780585
1942,47.0,Male,0.009872,-4.618052811819105
1942,48.0,Male,0.012654,-4.369781908257444
1942,49.0,Male,0.012838,-4.355345756092551
1942,50.0,Male,0.01436,-4.243308715362059
1942,51.0,Male,0.010543,-4.552293146387324
1942,52.0,Male,0.01501,-4.199038633336767
1942,53.0,Male,0.017056,-4.071253230998703
1942,54.0,Male,0.01646,-4.1068220837332134
1942,55.0,Male,0.019225,-3.9515437635904296
1942,56.0,Male,0.021239,-3.8519161646960276
1942,57.0,Male,0.019013,-3.962632323254688
1942,58.0,Male,0.021838,-3.8241037073902624
1942,59.0,Male,0.023327,-3.7581437910157183
1942,60.0,Male,0.035671,-3.3334172452411974
1942,61.0,Male,0.021473,-3.840958946997142
1942,62.0,Male,0.032827,-3.4165039314795433
1942,63.0,Male,0.036831,-3.3014153971153246
1942,64.0,Male,0.040155,-3.2150083133417113
1942,65.0,Male,0.046003,-3.079048667228299
1942,66.0,Male,0.048046,-3.0355963936491337
1942,67.0,Male,0.04381,-3.12789317715633
1942,68.0,Male,0.060188,-2.8102822820855056
1942,69.0,Male,0.047573,-3.045489905569552
1942,70.0,Male,0.094241,-2.361899947929726
1942,71.0,Male,0.049505,-3.005681604407659
1942,72.0,Male,0.079059,-2.537560869814892
